t_sec,x_m,y_m,z_m,scale
7952.275903,0.041045,-0.223022,0.973949,0.000000
7952.311969,0.041045,-0.223022,0.973949,0.000000
7952.346613,0.041045,-0.223022,0.973949,0.000000
7952.379891,0.041045,-0.223022,0.973949,0.000000
7952.402423,0.041045,-0.223022,0.973949,0.000000
7952.447022,0.041045,-0.223022,0.973949,0.000000
7952.469344,0.041045,-0.223022,0.973949,0.000000
7952.526054,0.041045,-0.223022,0.973949,0.000000
7952.557098,0.041045,-0.223022,0.973949,0.000000
7952.608697,0.041045,-0.223022,0.973949,0.000000
7952.656061,0.041045,-0.223022,0.973949,0.000000
7952.685104,0.041045,-0.223022,0.973949,0.000000
7952.723869,0.041045,-0.223022,0.973949,0.000000
7952.752769,0.041045,-0.223022,0.973949,0.000000
7952.793528,0.041045,-0.223022,0.973949,0.000000
7952.819699,0.041045,-0.223022,0.973949,0.000000
7952.856971,0.041045,-0.223022,0.973949,0.000000
7952.885552,0.041045,-0.223022,0.973949,0.000000
7952.938333,0.041045,-0.223022,0.973949,0.000000
7952.984543,0.041045,-0.223022,0.973949,0.000000
7953.027113,0.041045,-0.223022,0.973949,0.000000
7953.057359,0.041045,-0.223022,0.973949,0.000000
7953.077471,0.041045,-0.223022,0.973949,0.000000
7953.091730,0.041045,-0.223022,0.973949,0.000000
7953.139519,0.041045,-0.223022,0.973949,0.000000
7953.154978,0.041045,-0.223022,0.973949,0.000000
7953.191840,0.041045,-0.223022,0.973949,0.000000
7953.212007,0.041045,-0.223022,0.973949,0.000000
7953.226271,0.041045,-0.223022,0.973949,0.000000
7953.271995,0.041045,-0.223022,0.973949,0.000000
7953.284907,0.041045,-0.223022,0.973949,0.000000
7953.326010,0.041045,-0.223022,0.973949,0.000000
7953.345363,0.041045,-0.223022,0.973949,0.000000
7953.358078,0.041045,-0.223022,0.973949,0.000000
7953.407825,0.041045,-0.223022,0.973949,0.000000
7953.418985,0.041045,-0.223022,0.973949,0.000000
7953.479635,0.041045,-0.223022,0.973949,0.000000
7953.535454,0.041045,-0.223022,0.973949,0.000000
7953.569650,0.041045,-0.223022,0.973949,0.000000
7953.628803,0.041045,-0.223022,0.973949,0.000000
7953.662850,0.041045,-0.223022,0.973949,0.000000
7953.684126,0.041045,-0.223022,0.973949,0.000000
7953.697634,0.041045,-0.223022,0.973949,0.000000
7953.774566,0.041045,-0.223022,0.973949,0.000000
7953.826385,0.041045,-0.223022,0.973949,0.000000
7953.869347,0.041045,-0.223022,0.973949,0.000000
7953.881328,0.041045,-0.223022,0.973949,0.000000
7953.899026,0.041045,-0.223022,0.973949,0.000000
7953.970222,0.041045,-0.223022,0.973949,0.000000
7954.037078,0.041045,-0.223022,0.973949,0.000000
7954.087748,0.041045,-0.223022,0.973949,0.000000
7954.104068,0.041045,-0.223022,0.973949,0.000000
7954.140328,0.041045,-0.223022,0.973949,0.000000
7954.164742,0.041045,-0.223022,0.973949,0.000000
7954.206367,0.041045,-0.223022,0.973949,0.000000
7954.224813,0.041045,-0.223022,0.973949,0.000000
7954.238458,0.041045,-0.223022,0.973949,0.000000
7954.292894,0.041045,-0.223022,0.973949,0.000000
7954.335214,0.041045,-0.223022,0.973949,0.000000
7954.393473,0.041045,-0.223022,0.973949,0.000000
7954.450791,0.041045,-0.223022,0.973949,0.000000
7954.500068,0.041045,-0.223022,0.973949,0.000000
7954.551320,0.041045,-0.223022,0.973949,0.000000
7954.594471,0.041045,-0.223022,0.973949,0.000000
7954.651907,0.041045,-0.223022,0.973949,0.000000
7954.693836,0.041045,-0.223022,0.973949,0.000000
7954.718241,0.041045,-0.223022,0.973949,0.000000
7954.761544,0.041045,-0.223022,0.973949,0.000000
7954.784197,0.041045,-0.223022,0.973949,0.000000
7954.847865,0.041045,-0.223022,0.973949,0.000000
7954.909361,0.041045,-0.223022,0.973949,0.000000
7954.953300,0.041045,-0.223022,0.973949,0.000000
7955.002505,0.041045,-0.223022,0.973949,0.000000
7955.078149,0.041045,-0.223022,0.973949,0.000000
7955.143436,0.041045,-0.223022,0.973949,0.000000
7955.196798,0.041045,-0.223022,0.973949,0.000000
7955.237692,0.041045,-0.223022,0.973949,0.000000
7955.255275,0.041045,-0.223022,0.973949,0.000000
7955.266902,0.041045,-0.223022,0.973949,0.000000
7955.322963,0.041045,-0.223022,0.973949,0.000000
7955.358662,0.041045,-0.223022,0.973949,0.000000
7955.413457,0.041045,-0.223022,0.973949,0.000000
7955.471623,0.041045,-0.223022,0.973949,0.000000
7955.512261,0.041045,-0.223022,0.973949,0.000000
7955.532745,0.041045,-0.223022,0.973949,0.000504
7955.545432,0.041045,-0.223022,0.973949,0.000550
7955.595644,0.041045,-0.223022,0.973949,0.001474
7955.617164,0.041045,-0.223022,0.973949,0.000601
7955.918949,0.041045,-0.223022,0.973949,0.000000
7955.950227,0.041045,-0.223022,0.973949,0.000040
7955.987833,0.041045,-0.223022,0.973949,0.000361
7956.011053,0.041045,-0.223022,0.973949,0.000035
7956.158542,0.041045,-0.223022,0.973949,0.000468
7956.273896,0.041045,-0.223022,0.973949,0.000000
7956.558739,0.041045,-0.223022,0.973949,0.002245
7956.695659,0.041045,-0.223022,0.973949,0.004015
7956.739432,0.041045,-0.223022,0.973949,0.002871
7956.762808,0.041045,-0.223022,0.973949,0.000868
7956.837572,0.041045,-0.223022,0.973949,0.002731
7956.892996,0.041045,-0.223022,0.973949,0.000869
7957.013795,0.041045,-0.223022,0.973949,0.001252
7957.080858,0.041045,-0.223022,0.973949,0.000503
7957.128702,0.041045,-0.223022,0.973949,0.000361
7957.169305,0.041045,-0.223022,0.973949,0.000261
7957.209264,0.041045,-0.223022,0.973949,0.000368
7957.284500,0.041045,-0.223022,0.973949,0.000484
7957.296883,0.041045,-0.223022,0.973949,0.002234
7957.372056,0.041045,-0.223022,0.973949,0.001748
7958.742662,0.041045,-0.223022,0.973949,0.000000
7958.777824,0.041045,-0.223022,0.973949,0.000000
7959.231400,0.041045,-0.223022,0.973949,0.000000
7959.415441,0.041045,-0.223022,0.973949,0.000000
7959.446042,0.041045,-0.223022,0.973949,0.000000
7959.493785,0.041045,-0.223022,0.973949,0.000000
7959.504922,0.041045,-0.223022,0.973949,0.000000
7959.538224,0.041045,-0.223022,0.973949,0.000000
7959.570725,0.041045,-0.223022,0.973949,0.000000
7959.620178,0.041045,-0.223022,0.973949,0.000000
7959.651073,0.041045,-0.223022,0.973949,0.000000
7959.700417,0.041045,-0.223022,0.973949,0.000000
7959.721198,0.041045,-0.223022,0.973949,0.000000
7959.758216,0.041045,-0.223022,0.973949,0.000000
7959.779237,0.041045,-0.223022,0.973949,0.000000
7959.829674,0.041045,-0.223022,0.973949,0.000000
7959.867989,0.041045,-0.223022,0.973949,0.000000
7959.890507,0.041045,-0.223022,0.973949,0.000000
7959.906278,0.041045,-0.223022,0.973949,0.000000
7959.948940,0.041045,-0.223022,0.973949,0.000000
7960.051115,0.041045,-0.223022,0.973949,0.000000
7960.093796,0.041045,-0.223022,0.973949,0.000000
7960.101329,0.041045,-0.223022,0.973949,0.000000
7960.112561,0.041045,-0.223022,0.973949,0.000000
7960.130745,0.041045,-0.223022,0.973949,0.000000
7960.165896,0.041045,-0.223022,0.973949,0.000000
7960.199726,0.041045,-0.223022,0.973949,0.000000
7960.231925,0.041045,-0.223022,0.973949,0.000000
7960.270345,0.041045,-0.223022,0.973949,0.000000
7960.306229,0.041045,-0.223022,0.973949,0.000000
7960.330101,0.041045,-0.223022,0.973949,0.000000
7960.374642,0.041045,-0.223022,0.973949,0.000000
7960.397031,0.041045,-0.223022,0.973949,0.000000
7960.512642,0.041045,-0.223022,0.973949,0.000000
7960.579811,0.041045,-0.223022,0.973949,0.000000
7960.601793,0.041045,-0.223022,0.973949,0.000000
7960.645071,0.041045,-0.223022,0.973949,0.000000
7960.663847,0.041045,-0.223022,0.973949,0.000000
7960.708265,0.041045,-0.223022,0.973949,0.000000
7960.730828,0.041045,-0.223022,0.973949,0.000000
7960.776563,0.041045,-0.223022,0.973949,0.000000
7960.797784,0.041045,-0.223022,0.973949,0.000000
7961.163195,0.041045,-0.223022,0.973949,0.000000
7961.179585,0.041045,-0.223022,0.973949,0.000000
7961.187344,0.041045,-0.223022,0.973949,0.000155
7961.195829,0.041045,-0.223022,0.973949,0.000196
7961.234342,0.041045,-0.223022,0.973949,0.000837
7961.245878,0.041045,-0.223022,0.973949,0.000223
7961.254060,0.041045,-0.223022,0.973949,0.000234
7961.263202,0.041045,-0.223022,0.973949,0.000207
7961.303009,0.041045,-0.223022,0.973949,0.001990
7961.314850,0.041045,-0.223022,0.973949,0.000441
7961.356145,0.041045,-0.223022,0.973949,0.000790
7961.374582,0.041045,-0.223022,0.973949,0.003378
7961.410725,0.041045,-0.223022,0.973949,0.001001
7961.455820,0.041045,-0.223022,0.973949,0.003741
7961.582859,0.041045,-0.223022,0.973949,0.000000
7961.592056,0.041045,-0.223022,0.973949,0.000000
7961.611654,0.041045,-0.223022,0.973949,0.000000
7961.642897,0.041045,-0.223022,0.973949,0.000000
7961.706479,0.041045,-0.223022,0.973949,0.000000
7961.810692,0.041045,-0.223022,0.973949,0.000000
7961.855928,0.041045,-0.223022,0.973949,0.000000
7961.936413,0.041045,-0.223022,0.973949,0.000000
7961.979597,0.041045,-0.223022,0.973949,0.000000
7961.998893,0.041045,-0.223022,0.973949,0.000000
7962.012099,0.041045,-0.223022,0.973949,0.000000
7962.070738,0.041045,-0.223022,0.973949,0.000000
7962.114668,0.041045,-0.223022,0.973949,0.000000
7962.409690,0.041045,-0.223022,0.973949,0.000000
7962.471040,0.041045,-0.223022,0.973949,0.003273
7962.483693,0.041045,-0.223022,0.973949,0.000301
7962.551948,0.041045,-0.223022,0.973949,0.000362
7962.594717,0.041045,-0.223022,0.973949,0.000037
7962.603423,0.041045,-0.223022,0.973949,0.000076
7962.935935,0.041045,-0.223022,0.973949,0.000000
7963.105602,0.041045,-0.223022,0.973949,0.000000
7964.029096,0.041045,-0.223022,0.973949,0.000000
7964.064454,0.041045,-0.223022,0.973949,0.000000
7964.080456,0.041045,-0.223022,0.973949,0.000000
7964.098963,0.041045,-0.223022,0.973949,0.000000
7964.135444,0.041045,-0.223022,0.973949,0.000000
7964.165407,0.041045,-0.223022,0.973949,0.000000
7964.873349,0.041045,-0.223022,0.973949,0.000000
7965.379697,0.041045,-0.223022,0.973949,0.000934
7965.738447,0.041045,-0.223022,0.973949,0.001311
7966.204419,0.041045,-0.223022,0.973949,0.000778
7966.294377,0.041045,-0.223022,0.973949,0.001603
7966.319377,0.041045,-0.223022,0.973949,0.000727
7966.390166,0.041045,-0.223022,0.973949,0.000469
7966.402494,0.041045,-0.223022,0.973949,0.000170
7966.460274,0.041045,-0.223022,0.973949,0.000471
7966.509185,0.041045,-0.223022,0.973949,0.000000
7966.544091,0.041045,-0.223022,0.973949,0.000000
7966.610536,0.041045,-0.223022,0.973949,0.000000
7966.649551,0.041045,-0.223022,0.973949,0.000000
7966.669236,0.041045,-0.223022,0.973949,0.000000
7966.706554,0.041045,-0.223022,0.973949,0.000000
7966.740073,0.041045,-0.223022,0.973949,0.000000
7966.782287,0.041045,-0.223022,0.973949,0.000000
7966.803985,0.041045,-0.223022,0.973949,0.000000
7966.887390,0.041045,-0.223022,0.973949,0.000000
7966.910081,0.041045,-0.223022,0.973949,0.000575
7966.923952,0.041045,-0.223022,0.973949,0.000135
7966.945588,0.041045,-0.223022,0.973949,0.000166
7966.978386,0.041045,-0.223022,0.973949,0.000392
7966.999854,0.041045,-0.223022,0.973949,0.000210
7967.049077,0.041045,-0.223022,0.973949,0.000455
7967.065040,0.041045,-0.223022,0.973949,0.000198
7967.090532,0.041045,-0.223022,0.973949,0.000302
7967.144376,0.041045,-0.223022,0.973949,0.000513
7967.188366,0.041045,-0.223022,0.973949,0.000411
7967.199928,0.041045,-0.223022,0.973949,0.000149
7967.218329,0.041045,-0.223022,0.973949,0.000177
7967.328985,0.041045,-0.223022,0.973949,0.000401
7967.338523,0.041045,-0.223022,0.973949,0.000153
7967.381967,0.041045,-0.223022,0.973949,0.000419
7967.400638,0.041045,-0.223022,0.973949,0.000164
7967.426289,0.041045,-0.223022,0.973949,0.000303
7967.467722,0.041045,-0.223022,0.973949,0.000349
7967.495035,0.041045,-0.223022,0.973949,0.000344
7967.532124,0.041045,-0.223022,0.973949,0.000300
7967.563716,0.041045,-0.223022,0.973949,0.000363
7967.601522,0.041045,-0.223022,0.973949,0.000311
7967.650351,0.041045,-0.223022,0.973949,0.000477
7967.665777,0.041045,-0.223022,0.973949,0.000202
7967.695151,0.041045,-0.223022,0.973949,0.000309
7967.745632,0.041045,-0.223022,0.973949,0.000454
7967.784592,0.041045,-0.223022,0.973949,0.000000
7967.798739,0.041045,-0.223022,0.973949,0.000000
7967.828172,0.041045,-0.223022,0.973949,0.000000
7967.864729,0.041045,-0.223022,0.973949,0.000000
7967.915027,0.041045,-0.223022,0.973949,0.000000
7967.940023,0.041045,-0.223022,0.973949,0.000000
7967.965751,0.041045,-0.223022,0.973949,0.000000
7968.008675,0.041045,-0.223022,0.973949,0.000000
7968.031359,0.041045,-0.223022,0.973949,0.000000
7968.072588,0.041045,-0.223022,0.973949,0.000000
7968.096182,0.041045,-0.223022,0.973949,0.000000
7968.160063,0.041045,-0.223022,0.973949,0.000000
7968.193722,0.041045,-0.223022,0.973949,0.000000
7968.204340,0.041045,-0.223022,0.973949,0.000000
7968.242380,0.041045,-0.223022,0.973949,0.000000
7968.270628,0.041045,-0.223022,0.973949,0.000000
7968.306601,0.041045,-0.223022,0.973949,0.000000
7968.341503,0.041045,-0.223022,0.973949,0.000000
7968.363106,0.041045,-0.223022,0.973949,0.000000
7968.403666,0.041045,-0.223022,0.973949,0.000000
7968.429880,0.041045,-0.223022,0.973949,0.000000
7968.471466,0.041045,-0.223022,0.973949,0.000000
7968.494919,0.041045,-0.223022,0.973949,0.000000
7968.558125,0.041045,-0.223022,0.973949,0.000000
7968.595752,0.041045,-0.223022,0.973949,0.000000
7968.610815,0.041045,-0.223022,0.973949,0.000000
7968.640740,0.041045,-0.223022,0.973949,0.000000
7968.700868,0.041045,-0.223022,0.973949,0.000000
7968.741320,0.041045,-0.223022,0.973949,0.000000
7968.763863,0.041045,-0.223022,0.973949,0.000000
7968.823493,0.041045,-0.223022,0.973949,0.000000
7968.838618,0.041045,-0.223022,0.973949,0.000000
7968.862861,0.041045,-0.223022,0.973949,0.000000
7968.900112,0.041045,-0.223022,0.973949,0.000000
7968.949617,0.041045,-0.223022,0.973949,0.000000
7968.995334,0.041045,-0.223022,0.973949,0.000000
7969.011638,0.041045,-0.223022,0.973949,0.000000
7969.055211,0.041045,-0.223022,0.973949,0.000000
7969.078620,0.041045,-0.223022,0.973949,0.000000
7969.120568,0.041045,-0.223022,0.973949,0.000000
7969.142383,0.041045,-0.223022,0.973949,0.000000
7969.184116,0.041045,-0.223022,0.973949,0.000000
7969.204566,0.041045,-0.223022,0.973949,0.000000
7969.307320,0.041045,-0.223022,0.973949,0.000000
7969.318932,0.041045,-0.223022,0.973949,0.000000
7969.327410,0.041045,-0.223022,0.973949,0.000000
7969.346852,0.041045,-0.223022,0.973949,0.000000
7969.393087,0.041045,-0.223022,0.973949,0.000000
7969.416210,0.041045,-0.223022,0.973949,0.000000
7969.455606,0.041045,-0.223022,0.973949,0.000000
7969.479436,0.041045,-0.223022,0.973949,0.000000
7969.535655,0.041045,-0.223022,0.973949,0.000474
7969.553943,0.041045,-0.223022,0.973949,0.000259
7969.593270,0.041045,-0.223022,0.973949,0.000398
7969.606262,0.041045,-0.223022,0.973949,0.000653
7969.646971,0.041045,-0.223022,0.973949,0.001428
7969.681533,0.041045,-0.223022,0.973949,0.001354
7969.732373,0.041045,-0.223022,0.973949,0.003366
7969.745408,0.041045,-0.223022,0.973949,0.001598
7970.079866,0.041045,-0.223022,0.973949,0.003893
7970.093941,0.041045,-0.223022,0.973949,0.000312
7970.127423,0.041045,-0.223022,0.973949,0.002608
7970.153419,0.041045,-0.223022,0.973949,0.000294
7970.163289,0.041045,-0.223022,0.973949,0.000780
7970.205647,0.041045,-0.223022,0.973949,0.002855
7970.218250,0.041045,-0.223022,0.973949,0.000908
7970.226524,0.041045,-0.223022,0.973949,0.000686
7970.281653,0.041045,-0.223022,0.973949,0.002615
7970.322485,0.041045,-0.223022,0.973949,0.002074
7970.361314,0.041045,-0.223022,0.973949,0.002127
7970.419849,0.041045,-0.223022,0.973949,0.002042
7970.459228,0.041045,-0.223022,0.973949,0.001921
7970.516541,0.041045,-0.223022,0.973949,0.002273
7970.574988,0.041045,-0.223022,0.973949,0.001848
7970.631988,0.041045,-0.223022,0.973949,0.001058
7970.675242,0.041045,-0.223022,0.973949,0.000985
7970.694336,0.041045,-0.223022,0.973949,0.000346
7970.711904,0.041045,-0.223022,0.973949,0.000280
7970.764404,0.041045,-0.223022,0.973949,0.000461
7970.834731,0.041045,-0.223022,0.973949,0.000625
7970.878305,0.041045,-0.223022,0.973949,0.000451
7970.932909,0.041045,-0.223022,0.973949,0.000000
7970.963514,0.041045,-0.223022,0.973949,0.000000
7971.002401,0.041045,-0.223022,0.973949,0.000000
7971.031863,0.041045,-0.223022,0.973949,0.000000
7971.070257,0.041045,-0.223022,0.973949,0.000000
7971.092439,0.041045,-0.223022,0.973949,0.000000
7971.152182,0.041045,-0.223022,0.973949,0.000000
7971.213792,0.041045,-0.223022,0.973949,0.000000
7971.256549,0.041045,-0.223022,0.973949,0.000000
7971.288710,0.041045,-0.223022,0.973949,0.000000
7971.305154,0.041045,-0.223022,0.973949,0.000000
7971.357685,0.041045,-0.223022,0.973949,0.000000
7971.371692,0.041045,-0.223022,0.973949,0.000000
7971.387558,0.041045,-0.223022,0.973949,0.000000
7971.426563,0.041045,-0.223022,0.973949,0.000000
7971.438915,0.041045,-0.223022,0.973949,0.000000
7971.447277,0.041045,-0.223022,0.973949,0.000000
7971.498482,0.041045,-0.223022,0.973949,0.000000
7971.531054,0.041045,-0.223022,0.973949,0.000000
7971.556357,0.041045,-0.223022,0.973949,0.000000
7971.585223,0.041045,-0.223022,0.973949,0.000000
7971.600050,0.041045,-0.223022,0.973949,0.000000
7971.630802,0.041045,-0.223022,0.973949,0.000000
7971.648727,0.041045,-0.223022,0.973949,0.000000
7971.660584,0.041045,-0.223022,0.973949,0.000000
7971.690636,0.041045,-0.223022,0.973949,0.000000
7971.709242,0.041045,-0.223022,0.973949,0.000000
7971.723825,0.041045,-0.223022,0.973949,0.000000
7971.768651,0.041045,-0.223022,0.973949,0.000000
7971.810432,0.041045,-0.223022,0.973949,0.000000
7971.868335,0.041045,-0.223022,0.973949,0.000000
7971.904517,0.041045,-0.223022,0.973949,0.000517
7971.921735,0.041045,-0.223022,0.973949,0.000147
7971.932094,0.041045,-0.223022,0.973949,0.000148
7971.970834,0.041045,-0.223022,0.973949,0.000323
7971.982687,0.041045,-0.223022,0.973949,0.000189
7972.007597,0.041045,-0.223022,0.973949,0.000571
7972.045596,0.041045,-0.223022,0.973949,0.000783
7972.071020,0.041045,-0.223022,0.973949,0.000650
7972.141998,0.041045,-0.223022,0.973949,0.001377
7972.198076,0.041045,-0.223022,0.973949,0.001402
7972.254370,0.041045,-0.223022,0.973949,0.001684
7972.299953,0.041045,-0.223022,0.973949,0.002059
7972.619443,0.041045,-0.223022,0.973949,0.000470
7972.643301,0.039049,-0.222945,0.988370,0.014559
7972.658991,0.039049,-0.222945,0.988370,0.000165
7972.710347,0.039049,-0.222945,0.988370,0.001938
7972.724450,0.039049,-0.222945,0.988370,0.000913
7972.780684,0.039049,-0.222945,0.988370,0.002111
7972.801756,0.039049,-0.222945,0.988370,0.000322
7972.847884,0.039049,-0.222945,0.988370,0.001253
7972.859976,0.039049,-0.222945,0.988370,0.000528
7972.905008,0.039049,-0.222945,0.988370,0.001385
7972.917144,0.039049,-0.222945,0.988370,0.000404
7972.934678,0.039049,-0.222945,0.988370,0.000322
7972.945555,0.039049,-0.222945,0.988370,0.000559
7972.956654,0.039049,-0.222945,0.988370,0.000345
7972.966494,0.039049,-0.222945,0.988370,0.000394
7972.977818,0.039049,-0.222945,0.988370,0.000239
7973.029037,0.039049,-0.222945,0.988370,0.000885
7973.061157,0.039049,-0.222945,0.988370,0.000707
7973.094896,0.039049,-0.222945,0.988370,0.000727
7973.110994,0.039049,-0.222945,0.988370,0.000591
7973.131782,0.039049,-0.222945,0.988370,0.000414
7973.153066,0.039049,-0.222945,0.988370,0.000319
7973.163917,0.039049,-0.222945,0.988370,0.000466
7973.171848,0.039049,-0.222945,0.988370,0.000167
7973.184438,0.039049,-0.222945,0.988370,0.000206
7973.224394,0.039049,-0.222945,0.988370,0.000664
7973.236505,0.039049,-0.222945,0.988370,0.000362
7973.300346,0.039049,-0.222945,0.988370,0.000606
7973.329451,0.039049,-0.222945,0.988370,0.000741
7973.368405,0.039049,-0.222945,0.988370,0.000755
7973.399773,0.039049,-0.222945,0.988370,0.000781
7973.436160,0.039049,-0.222945,0.988370,0.000729
7973.486265,0.039049,-0.222945,0.988370,0.001065
7973.535834,0.039049,-0.222945,0.988370,0.000733
7973.570258,0.039049,-0.222945,0.988370,0.000796
7973.599082,0.039049,-0.222945,0.988370,0.000727
7973.635320,0.039049,-0.222945,0.988370,0.001182
7973.675499,0.039049,-0.222945,0.988370,0.001335
7973.703817,0.039049,-0.222945,0.988370,0.001118
7973.747810,0.039049,-0.222945,0.988370,0.002056
7973.771506,0.039049,-0.222945,0.988370,0.000898
7973.801857,0.039049,-0.222945,0.988370,0.001550
7973.843589,0.039049,-0.222945,0.988370,0.001608
7973.865455,0.039049,-0.222945,0.988370,0.001211
7973.926696,0.039049,-0.222945,0.988370,0.002555
7973.945831,0.039049,-0.222945,0.988370,0.000989
7973.973404,0.039049,-0.222945,0.988370,0.001460
7974.003548,0.039049,-0.222945,0.988370,0.001769
7974.058965,0.039049,-0.222945,0.988370,0.003140
7974.079765,0.039049,-0.222945,0.988370,0.000912
7974.103471,0.039049,-0.222945,0.988370,0.001885
7974.156633,0.039049,-0.222945,0.988370,0.002691
7974.193730,0.039049,-0.222945,0.988370,0.002229
7974.212554,0.039049,-0.222945,0.988370,0.000783
7974.255692,0.039049,-0.222945,0.988370,0.000787
7974.275479,0.039049,-0.222945,0.988370,0.002689
7974.299788,0.039049,-0.222945,0.988370,0.001563
7974.356008,0.039049,-0.222945,0.988370,0.002656
7974.415152,0.039049,-0.222945,0.988370,0.002549
7974.430548,0.039049,-0.222945,0.988370,0.001482
7974.452640,0.039049,-0.222945,0.988370,0.000974
7974.469991,0.039049,-0.222945,0.988370,0.000883
7974.496199,0.039049,-0.222945,0.988370,0.001372
7974.535349,0.039049,-0.222945,0.988370,0.001567
7974.590670,0.039049,-0.222945,0.988370,0.002445
7974.608884,0.039049,-0.222945,0.988370,0.000812
7974.661754,0.039049,-0.222945,0.988370,0.001900
7974.678878,0.039049,-0.222945,0.988370,0.001197
7974.723593,0.039049,-0.222945,0.988370,0.001876
7974.745682,0.039049,-0.222945,0.988370,0.001329
7974.816300,0.039049,-0.222945,0.988370,0.002003
7974.848638,0.039049,-0.222945,0.988370,0.001241
7974.864958,0.039049,-0.222945,0.988370,0.000416
7974.875161,0.039049,-0.222945,0.988370,0.000423
7974.921492,0.039049,-0.222945,0.988370,0.001366
7974.950086,0.039049,-0.222945,0.988370,0.000521
7975.007151,0.039049,-0.222945,0.988370,0.000554
7975.030634,0.039049,-0.222945,0.988370,0.001064
7975.068558,0.039049,-0.222945,0.988370,0.001217
7975.094863,0.039049,-0.222945,0.988370,0.001107
7975.169395,0.039049,-0.222945,0.988370,0.001163
7975.207977,0.039049,-0.222945,0.988370,0.001406
7975.222309,0.039049,-0.222945,0.988370,0.000623
7975.272308,0.039049,-0.222945,0.988370,0.001407
7975.299925,0.039049,-0.222945,0.988370,0.000995
7975.352787,0.039049,-0.222945,0.988370,0.001477
7975.399049,0.039049,-0.222945,0.988370,0.001475
7975.421025,0.039049,-0.222945,0.988370,0.000646
7975.483251,0.039049,-0.222945,0.988370,0.001274
7975.551276,0.039049,-0.222945,0.988370,0.001088
7975.610382,0.039049,-0.222945,0.988370,0.001607
7975.645497,0.039049,-0.222945,0.988370,0.000707
7975.690647,0.039049,-0.222945,0.988370,0.001117
7975.754559,0.039049,-0.222945,0.988370,0.000736
7975.797796,0.039049,-0.222945,0.988370,0.000697
7975.824198,0.039049,-0.222945,0.988370,0.000508
7975.883985,0.039049,-0.222945,0.988370,0.000737
7975.914380,0.039049,-0.222945,0.988370,0.000591
7975.934931,0.039049,-0.222945,0.988370,0.000141
7975.993800,0.039049,-0.222945,0.988370,0.000575
7976.021716,0.039049,-0.222945,0.988370,0.000309
7976.069344,0.039049,-0.222945,0.988370,0.000398
7976.092865,0.039049,-0.222945,0.988370,0.000317
7976.169876,0.039049,-0.222945,0.988370,0.000000
7976.200980,0.039049,-0.222945,0.988370,0.000000
7976.233725,0.039049,-0.222945,0.988370,0.000000
7976.302121,0.039049,-0.222945,0.988370,0.000000
7976.343803,0.039049,-0.222945,0.988370,0.000749
7976.372853,0.039049,-0.222945,0.988370,0.000435
7976.414194,0.039049,-0.222945,0.988370,0.000579
7977.287513,0.039049,-0.222945,0.988370,0.008082
7977.304248,0.039049,-0.222945,0.988370,0.000842
7977.332915,0.039049,-0.222945,0.988370,0.000360
7977.339873,0.039049,-0.222945,0.988370,0.000075
7977.347326,0.039049,-0.222945,0.988370,0.000070
7977.367744,0.039049,-0.222945,0.988370,0.000000
7977.401461,0.039049,-0.222945,0.988370,0.000000
7977.432952,0.039049,-0.222945,0.988370,0.000000
7977.468206,0.039049,-0.222945,0.988370,0.000000
7977.607290,0.039049,-0.222945,0.988370,0.000000
7977.633713,0.039049,-0.222945,0.988370,0.000000
7977.668720,0.039049,-0.222945,0.988370,0.000344
7977.700920,0.039049,-0.222945,0.988370,0.000320
7977.737547,0.039049,-0.222945,0.988370,0.000365
7977.769122,0.039049,-0.222945,0.988370,0.000717
7977.804380,0.039049,-0.222945,0.988370,0.000799
7977.834142,0.039049,-0.222945,0.988370,0.000623
7977.869060,0.039049,-0.222945,0.988370,0.001151
7977.897638,0.039049,-0.222945,0.988370,0.001052
7977.960343,0.039049,-0.222945,0.988370,0.001626
7977.974822,0.039049,-0.222945,0.988370,0.000868
7978.027190,0.039049,-0.222945,0.988370,0.001746
7978.041521,0.039049,-0.222945,0.988370,0.000554
7978.085789,0.039049,-0.222945,0.988370,0.001905
7978.102940,0.039049,-0.222945,0.988370,0.001029
7978.140496,0.039049,-0.222945,0.988370,0.001499
7978.171062,0.039049,-0.222945,0.988370,0.001308
7978.208361,0.039049,-0.222945,0.988370,0.001848
7978.236427,0.039049,-0.222945,0.988370,0.001153
7978.316548,0.039049,-0.222945,0.988370,0.004552
7978.346534,0.039049,-0.222945,0.988370,0.001899
7978.370655,0.039049,-0.222945,0.988370,0.001131
7978.401318,0.039049,-0.222945,0.988370,0.002097
7978.421781,0.039049,-0.222945,0.988370,0.001260
7978.440401,0.039049,-0.222945,0.988370,0.001276
7978.474987,0.039049,-0.222945,0.988370,0.002249
7978.505602,0.039049,-0.222945,0.988370,0.002057
7978.552227,0.039049,-0.222945,0.988370,0.002543
7978.583203,0.039049,-0.222945,0.988370,0.002597
7978.617517,0.039049,-0.222945,0.988370,0.001997
7978.642939,0.039049,-0.222945,0.988370,0.002430
7978.669000,0.039049,-0.222945,0.988370,0.001754
7978.711102,0.039049,-0.222945,0.988370,0.002757
7978.735905,0.039049,-0.222945,0.988370,0.002253
7978.767962,0.039049,-0.222945,0.988370,0.002437
7978.823788,0.039049,-0.222945,0.988370,0.003899
7978.851904,0.039049,-0.222945,0.988370,0.002652
