t_sec,raw,bat,pitch,roll,yaw,vgx,vgy,vgz,agx,agy,agz,baro,tof,h
9188.529304,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:85;temph:88;tof:10;h:0;bat:50;baro:13.98;time:0;agx:0.00;agy:19.00;agz:-999.00;


èÎ}",50,0,-1,0,0,0,0,0.00,19.00,-999.00,13.98,10,0
9188.635658,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:85;temph:88;tof:10;h:0;bat:50;baro:13.98;time:0;agx:1.00;agy:17.00;agz:-998.00;


èÎ}",50,0,-1,0,0,0,0,1.00,17.00,-998.00,13.98,10,0
9188.683048,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:85;temph:88;tof:10;h:0;bat:50;baro:14.01;time:0;agx:0.00;agy:20.00;agz:-999.00;


èÎ}",50,0,-1,0,0,0,0,0.00,20.00,-999.00,14.01,10,0
9188.785067,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:85;temph:88;tof:10;h:0;bat:50;baro:13.96;time:0;agx:0.00;agy:19.00;agz:-999.00;


èÎ}",50,0,-1,0,0,0,0,0.00,19.00,-999.00,13.96,10,0
9188.887208,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:85;temph:88;tof:10;h:0;bat:50;baro:14.03;time:0;agx:0.00;agy:18.00;agz:-998.00;


èÎ}",50,0,-1,0,0,0,0,0.00,18.00,-998.00,14.03,10,0
9188.989079,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:85;temph:88;tof:10;h:0;bat:50;baro:13.99;time:0;agx:0.00;agy:20.00;agz:-1000.00;

èÎ}",50,0,-1,0,0,0,0,0.00,20.00,-1000.00,13.99,10,0
9189.091199,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:50;baro:13.94;time:0;agx:1.00;agy:20.00;agz:-999.00;


èÎ}",50,0,-1,0,0,0,0,1.00,20.00,-999.00,13.94,10,0
9189.193120,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:50;baro:13.97;time:0;agx:1.00;agy:18.00;agz:-999.00;


èÎ}",50,0,-1,0,0,0,0,1.00,18.00,-999.00,13.97,10,0
9189.295336,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:50;baro:13.94;time:0;agx:0.00;agy:17.00;agz:-1001.00;

èÎ}",50,0,-1,0,0,0,0,0.00,17.00,-1001.00,13.94,10,0
9189.397077,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:50;baro:13.97;time:0;agx:1.00;agy:20.00;agz:-1000.00;

èÎ}",50,0,-1,0,0,0,0,1.00,20.00,-1000.00,13.97,10,0
9189.501743,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:50;baro:14.02;time:0;agx:0.00;agy:18.00;agz:-1001.00;

èÎ}",50,0,-1,0,0,0,0,0.00,18.00,-1001.00,14.02,10,0
9189.602766,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:50;baro:13.97;time:0;agx:0.00;agy:17.00;agz:-998.00;


èÎ}",50,0,-1,0,0,0,0,0.00,17.00,-998.00,13.97,10,0
9189.705503,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:50;baro:14.00;time:0;agx:0.00;agy:18.00;agz:-997.00;


èÎ}",50,0,-1,0,0,0,0,0.00,18.00,-997.00,14.00,10,0
9189.806302,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:50;baro:13.98;time:0;agx:0.00;agy:21.00;agz:-1000.00;

èÎ}",50,0,-1,0,0,0,0,0.00,21.00,-1000.00,13.98,10,0
9189.907147,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:50;baro:14.00;time:0;agx:0.00;agy:20.00;agz:-1000.00;

èÎ}",50,0,-1,0,0,0,0,0.00,20.00,-1000.00,14.00,10,0
9190.008901,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:50;baro:13.96;time:0;agx:0.00;agy:17.00;agz:-999.00;


èÎ}",50,0,-1,0,0,0,0,0.00,17.00,-999.00,13.96,10,0
